2021-03-15 22:01:23,400 semantic_segmentation INFO: Start validation, Total sample: 29963
2021-03-15 22:31:09,573 semantic_segmentation INFO: Sample: 15675, validation pixAcc: 97.420, mIoU: 83.939
2021-03-15 22:31:09,641 semantic_segmentation INFO: Sample: 15676, validation pixAcc: 97.420, mIoU: 83.940
2021-03-15 22:31:09,713 semantic_segmentation INFO: Sample: 15677, validation pixAcc: 97.420, mIoU: 83.940
2021-03-15 22:31:09,792 semantic_segmentation INFO: Sample: 15678, validation pixAcc: 97.421, mIoU: 83.941
2021-03-15 22:31:09,871 semantic_segmentation INFO: Sample: 15679, validation pixAcc: 97.421, mIoU: 83.942
2021-03-15 22:31:09,946 semantic_segmentation INFO: Sample: 15680, validation pixAcc: 97.421, mIoU: 83.942
2021-03-15 22:31:10,017 semantic_segmentation INFO: Sample: 15681, validation pixAcc: 97.421, mIoU: 83.943
2021-03-15 22:31:10,096 semantic_segmentation INFO: Sample: 15682, validation pixAcc: 97.421, mIoU: 83.944
2021-03-15 22:31:10,169 semantic_segmentation INFO: Sample: 15683, validation pixAcc: 97.421, mIoU: 83.944
2021-03-15 22:31:10,248 semantic_segmentation INFO: Sample: 15684, validation pixAcc: 97.421, mIoU: 83.945
2021-03-15 22:31:10,325 semantic_segmentation INFO: Sample: 15685, validation pixAcc: 97.421, mIoU: 83.945
2021-03-15 22:31:10,402 semantic_segmentation INFO: Sample: 15686, validation pixAcc: 97.421, mIoU: 83.946
2021-03-15 22:31:10,529 semantic_segmentation INFO: Sample: 15687, validation pixAcc: 97.421, mIoU: 83.947
2021-03-15 22:31:10,664 semantic_segmentation INFO: Sample: 15688, validation pixAcc: 97.422, mIoU: 83.947
2021-03-15 22:31:10,799 semantic_segmentation INFO: Sample: 15689, validation pixAcc: 97.422, mIoU: 83.948
2021-03-15 22:31:10,934 semantic_segmentation INFO: Sample: 15690, validation pixAcc: 97.422, mIoU: 83.949
2021-03-15 22:31:11,066 semantic_segmentation INFO: Sample: 15691, validation pixAcc: 97.422, mIoU: 83.949
2021-03-15 22:31:11,198 semantic_segmentation INFO: Sample: 15692, validation pixAcc: 97.422, mIoU: 83.950
2021-03-15 22:31:11,333 semantic_segmentation INFO: Sample: 15693, validation pixAcc: 97.422, mIoU: 83.951
2021-03-15 22:31:11,473 semantic_segmentation INFO: Sample: 15694, validation pixAcc: 97.422, mIoU: 83.951
2021-03-15 22:31:11,597 semantic_segmentation INFO: Sample: 15695, validation pixAcc: 97.422, mIoU: 83.952
2021-03-15 22:31:11,723 semantic_segmentation INFO: Sample: 15696, validation pixAcc: 97.422, mIoU: 83.952
2021-03-15 22:31:11,830 semantic_segmentation INFO: Sample: 15697, validation pixAcc: 97.422, mIoU: 83.953
2021-03-15 22:31:11,954 semantic_segmentation INFO: Sample: 15698, validation pixAcc: 97.423, mIoU: 83.953
2021-03-15 22:31:12,077 semantic_segmentation INFO: Sample: 15699, validation pixAcc: 97.423, mIoU: 83.954
2021-03-15 22:31:12,200 semantic_segmentation INFO: Sample: 15700, validation pixAcc: 97.423, mIoU: 83.954
2021-03-15 22:31:12,325 semantic_segmentation INFO: Sample: 15701, validation pixAcc: 97.423, mIoU: 83.955
2021-03-15 22:31:12,455 semantic_segmentation INFO: Sample: 15702, validation pixAcc: 97.423, mIoU: 83.956
2021-03-15 22:31:12,584 semantic_segmentation INFO: Sample: 15703, validation pixAcc: 97.423, mIoU: 83.956
2021-03-15 22:31:12,708 semantic_segmentation INFO: Sample: 15704, validation pixAcc: 97.423, mIoU: 83.957
2021-03-15 22:31:12,850 semantic_segmentation INFO: Sample: 15705, validation pixAcc: 97.423, mIoU: 83.958
2021-03-15 22:31:12,979 semantic_segmentation INFO: Sample: 15706, validation pixAcc: 97.423, mIoU: 83.958
2021-03-15 22:31:13,111 semantic_segmentation INFO: Sample: 15707, validation pixAcc: 97.424, mIoU: 83.959
2021-03-15 22:31:13,186 semantic_segmentation INFO: Sample: 15708, validation pixAcc: 97.424, mIoU: 83.960
2021-03-15 22:31:13,265 semantic_segmentation INFO: Sample: 15709, validation pixAcc: 97.424, mIoU: 83.960
2021-03-15 22:31:13,341 semantic_segmentation INFO: Sample: 15710, validation pixAcc: 97.424, mIoU: 83.961
2021-03-15 22:31:13,414 semantic_segmentation INFO: Sample: 15711, validation pixAcc: 97.424, mIoU: 83.961
2021-03-15 22:31:13,480 semantic_segmentation INFO: Sample: 15712, validation pixAcc: 97.424, mIoU: 83.962
2021-03-15 22:31:13,548 semantic_segmentation INFO: Sample: 15713, validation pixAcc: 97.424, mIoU: 83.962
2021-03-15 22:31:13,615 semantic_segmentation INFO: Sample: 15714, validation pixAcc: 97.424, mIoU: 83.963
2021-03-15 22:31:13,682 semantic_segmentation INFO: Sample: 15715, validation pixAcc: 97.424, mIoU: 83.963
2021-03-15 22:31:13,752 semantic_segmentation INFO: Sample: 15716, validation pixAcc: 97.425, mIoU: 83.964
2021-03-15 22:31:13,845 semantic_segmentation INFO: Sample: 15717, validation pixAcc: 97.425, mIoU: 83.964
2021-03-15 22:31:13,972 semantic_segmentation INFO: Sample: 15718, validation pixAcc: 97.425, mIoU: 83.964
2021-03-15 22:31:14,089 semantic_segmentation INFO: Sample: 15719, validation pixAcc: 97.425, mIoU: 83.965
2021-03-15 22:31:14,211 semantic_segmentation INFO: Sample: 15720, validation pixAcc: 97.425, mIoU: 83.965
2021-03-15 22:31:14,331 semantic_segmentation INFO: Sample: 15721, validation pixAcc: 97.425, mIoU: 83.966
2021-03-15 22:31:14,463 semantic_segmentation INFO: Sample: 15722, validation pixAcc: 97.425, mIoU: 83.966
2021-03-15 22:31:14,590 semantic_segmentation INFO: Sample: 15723, validation pixAcc: 97.425, mIoU: 83.967
2021-03-15 22:31:14,723 semantic_segmentation INFO: Sample: 15724, validation pixAcc: 97.425, mIoU: 83.968
2021-03-15 22:31:14,862 semantic_segmentation INFO: Sample: 15725, validation pixAcc: 97.425, mIoU: 83.968
2021-03-15 22:31:14,989 semantic_segmentation INFO: Sample: 15726, validation pixAcc: 97.425, mIoU: 83.969
2021-03-15 22:31:15,111 semantic_segmentation INFO: Sample: 15727, validation pixAcc: 97.426, mIoU: 83.969
2021-03-15 22:31:15,231 semantic_segmentation INFO: Sample: 15728, validation pixAcc: 97.426, mIoU: 83.970
2021-03-15 22:31:15,361 semantic_segmentation INFO: Sample: 15729, validation pixAcc: 97.426, mIoU: 83.970
2021-03-15 22:31:15,495 semantic_segmentation INFO: Sample: 15730, validation pixAcc: 97.426, mIoU: 83.971
2021-03-15 22:31:15,618 semantic_segmentation INFO: Sample: 15731, validation pixAcc: 97.426, mIoU: 83.971
2021-03-15 22:31:15,733 semantic_segmentation INFO: Sample: 15732, validation pixAcc: 97.426, mIoU: 83.971
2021-03-15 22:31:15,853 semantic_segmentation INFO: Sample: 15733, validation pixAcc: 97.426, mIoU: 83.972
2021-03-15 22:31:15,982 semantic_segmentation INFO: Sample: 15734, validation pixAcc: 97.426, mIoU: 83.972
2021-03-15 22:31:16,105 semantic_segmentation INFO: Sample: 15735, validation pixAcc: 97.426, mIoU: 83.973
2021-03-15 22:31:16,228 semantic_segmentation INFO: Sample: 15736, validation pixAcc: 97.426, mIoU: 83.973
2021-03-15 22:31:16,349 semantic_segmentation INFO: Sample: 15737, validation pixAcc: 97.426, mIoU: 83.974
2021-03-15 22:31:16,470 semantic_segmentation INFO: Sample: 15738, validation pixAcc: 97.426, mIoU: 83.974
2021-03-15 22:31:16,569 semantic_segmentation INFO: Sample: 15739, validation pixAcc: 97.427, mIoU: 83.974
2021-03-15 22:31:16,648 semantic_segmentation INFO: Sample: 15740, validation pixAcc: 97.427, mIoU: 83.974
2021-03-15 22:31:16,728 semantic_segmentation INFO: Sample: 15741, validation pixAcc: 97.427, mIoU: 83.975
2021-03-15 22:31:16,809 semantic_segmentation INFO: Sample: 15742, validation pixAcc: 97.427, mIoU: 83.975
2021-03-15 22:31:16,886 semantic_segmentation INFO: Sample: 15743, validation pixAcc: 97.427, mIoU: 83.975
2021-03-15 22:31:16,968 semantic_segmentation INFO: Sample: 15744, validation pixAcc: 97.427, mIoU: 83.975
2021-03-15 22:31:17,041 semantic_segmentation INFO: Sample: 15745, validation pixAcc: 97.427, mIoU: 83.975
2021-03-15 22:31:17,111 semantic_segmentation INFO: Sample: 15746, validation pixAcc: 97.427, mIoU: 83.976
2021-03-15 22:31:17,189 semantic_segmentation INFO: Sample: 15747, validation pixAcc: 97.427, mIoU: 83.976
2021-03-15 22:31:17,263 semantic_segmentation INFO: Sample: 15748, validation pixAcc: 97.427, mIoU: 83.976
2021-03-15 22:31:17,343 semantic_segmentation INFO: Sample: 15749, validation pixAcc: 97.427, mIoU: 83.977
2021-03-15 22:31:17,415 semantic_segmentation INFO: Sample: 15750, validation pixAcc: 97.427, mIoU: 83.977
2021-03-15 22:31:17,487 semantic_segmentation INFO: Sample: 15751, validation pixAcc: 97.427, mIoU: 83.978
2021-03-15 22:31:17,553 semantic_segmentation INFO: Sample: 15752, validation pixAcc: 97.427, mIoU: 83.978
2021-03-15 22:31:17,619 semantic_segmentation INFO: Sample: 15753, validation pixAcc: 97.428, mIoU: 83.978
2021-03-15 22:31:17,690 semantic_segmentation INFO: Sample: 15754, validation pixAcc: 97.428, mIoU: 83.979
2021-03-15 22:31:17,805 semantic_segmentation INFO: Sample: 15755, validation pixAcc: 97.428, mIoU: 83.979
2021-03-15 22:31:17,926 semantic_segmentation INFO: Sample: 15756, validation pixAcc: 97.428, mIoU: 83.980
2021-03-15 22:31:18,052 semantic_segmentation INFO: Sample: 15757, validation pixAcc: 97.428, mIoU: 83.980
2021-03-15 22:31:18,174 semantic_segmentation INFO: Sample: 15758, validation pixAcc: 97.428, mIoU: 83.981
2021-03-15 22:31:18,302 semantic_segmentation INFO: Sample: 15759, validation pixAcc: 97.428, mIoU: 83.981
2021-03-15 22:31:18,424 semantic_segmentation INFO: Sample: 15760, validation pixAcc: 97.428, mIoU: 83.982
2021-03-15 22:31:18,561 semantic_segmentation INFO: Sample: 15761, validation pixAcc: 97.428, mIoU: 83.982
2021-03-15 22:31:18,699 semantic_segmentation INFO: Sample: 15762, validation pixAcc: 97.428, mIoU: 83.983
2021-03-15 22:31:18,842 semantic_segmentation INFO: Sample: 15763, validation pixAcc: 97.428, mIoU: 83.983
2021-03-15 22:31:18,970 semantic_segmentation INFO: Sample: 15764, validation pixAcc: 97.429, mIoU: 83.984
2021-03-15 22:31:19,093 semantic_segmentation INFO: Sample: 15765, validation pixAcc: 97.429, mIoU: 83.985
2021-03-15 22:31:19,233 semantic_segmentation INFO: Sample: 15766, validation pixAcc: 97.429, mIoU: 83.985
2021-03-15 22:31:19,364 semantic_segmentation INFO: Sample: 15767, validation pixAcc: 97.429, mIoU: 83.986
2021-03-15 22:31:19,509 semantic_segmentation INFO: Sample: 15768, validation pixAcc: 97.429, mIoU: 83.986
2021-03-15 22:31:19,629 semantic_segmentation INFO: Sample: 15769, validation pixAcc: 97.429, mIoU: 83.987
2021-03-15 22:31:19,760 semantic_segmentation INFO: Sample: 15770, validation pixAcc: 97.429, mIoU: 83.987
2021-03-15 22:31:19,896 semantic_segmentation INFO: Sample: 15771, validation pixAcc: 97.429, mIoU: 83.988
2021-03-15 22:31:20,021 semantic_segmentation INFO: Sample: 15772, validation pixAcc: 97.429, mIoU: 83.989
2021-03-15 22:31:20,152 semantic_segmentation INFO: Sample: 15773, validation pixAcc: 97.429, mIoU: 83.989
2021-03-15 22:31:20,280 semantic_segmentation INFO: Sample: 15774, validation pixAcc: 97.429, mIoU: 83.990
2021-03-15 22:31:20,405 semantic_segmentation INFO: Sample: 15775, validation pixAcc: 97.430, mIoU: 83.991
2021-03-15 22:31:20,477 semantic_segmentation INFO: Sample: 15776, validation pixAcc: 97.430, mIoU: 83.992
2021-03-15 22:31:20,553 semantic_segmentation INFO: Sample: 15777, validation pixAcc: 97.430, mIoU: 83.992
2021-03-15 22:31:20,628 semantic_segmentation INFO: Sample: 15778, validation pixAcc: 97.430, mIoU: 83.993
2021-03-15 22:31:20,719 semantic_segmentation INFO: Sample: 15779, validation pixAcc: 97.430, mIoU: 83.994
2021-03-15 22:31:20,853 semantic_segmentation INFO: Sample: 15780, validation pixAcc: 97.430, mIoU: 83.995
2021-03-15 22:31:20,992 semantic_segmentation INFO: Sample: 15781, validation pixAcc: 97.430, mIoU: 83.995
2021-03-15 22:31:21,130 semantic_segmentation INFO: Sample: 15782, validation pixAcc: 97.430, mIoU: 83.996
2021-03-15 22:31:21,256 semantic_segmentation INFO: Sample: 15783, validation pixAcc: 97.430, mIoU: 83.997
2021-03-15 22:31:21,373 semantic_segmentation INFO: Sample: 15784, validation pixAcc: 97.430, mIoU: 83.997
2021-03-15 22:31:21,505 semantic_segmentation INFO: Sample: 15785, validation pixAcc: 97.431, mIoU: 83.998
2021-03-15 22:31:21,642 semantic_segmentation INFO: Sample: 15786, validation pixAcc: 97.431, mIoU: 83.999
2021-03-15 22:31:21,767 semantic_segmentation INFO: Sample: 15787, validation pixAcc: 97.431, mIoU: 83.999
2021-03-15 22:31:21,887 semantic_segmentation INFO: Sample: 15788, validation pixAcc: 97.431, mIoU: 84.000
2021-03-15 22:31:22,014 semantic_segmentation INFO: Sample: 15789, validation pixAcc: 97.431, mIoU: 84.001
2021-03-15 22:31:22,141 semantic_segmentation INFO: Sample: 15790, validation pixAcc: 97.431, mIoU: 84.001
2021-03-15 22:31:22,261 semantic_segmentation INFO: Sample: 15791, validation pixAcc: 97.431, mIoU: 84.002
2021-03-15 22:31:22,387 semantic_segmentation INFO: Sample: 15792, validation pixAcc: 97.431, mIoU: 84.003
2021-03-15 22:31:22,514 semantic_segmentation INFO: Sample: 15793, validation pixAcc: 97.431, mIoU: 84.003
2021-03-15 22:31:22,637 semantic_segmentation INFO: Sample: 15794, validation pixAcc: 97.431, mIoU: 84.004
2021-03-15 22:31:22,743 semantic_segmentation INFO: Sample: 15795, validation pixAcc: 97.431, mIoU: 84.005
2021-03-15 22:31:22,871 semantic_segmentation INFO: Sample: 15796, validation pixAcc: 97.432, mIoU: 84.005
2021-03-15 22:31:22,997 semantic_segmentation INFO: Sample: 15797, validation pixAcc: 97.432, mIoU: 84.006
2021-03-15 22:31:23,128 semantic_segmentation INFO: Sample: 15798, validation pixAcc: 97.432, mIoU: 84.007
2021-03-15 22:31:23,259 semantic_segmentation INFO: Sample: 15799, validation pixAcc: 97.432, mIoU: 84.007
2021-03-15 22:31:23,380 semantic_segmentation INFO: Sample: 15800, validation pixAcc: 97.432, mIoU: 84.008
2021-03-15 22:31:23,452 semantic_segmentation INFO: Sample: 15801, validation pixAcc: 97.432, mIoU: 84.009
2021-03-15 22:31:23,527 semantic_segmentation INFO: Sample: 15802, validation pixAcc: 97.432, mIoU: 84.009
2021-03-15 22:31:23,601 semantic_segmentation INFO: Sample: 15803, validation pixAcc: 97.432, mIoU: 84.010
2021-03-15 22:31:23,672 semantic_segmentation INFO: Sample: 15804, validation pixAcc: 97.432, mIoU: 84.010
2021-03-15 22:31:23,743 semantic_segmentation INFO: Sample: 15805, validation pixAcc: 97.432, mIoU: 84.011
2021-03-15 22:31:23,811 semantic_segmentation INFO: Sample: 15806, validation pixAcc: 97.432, mIoU: 84.012
2021-03-15 22:31:23,877 semantic_segmentation INFO: Sample: 15807, validation pixAcc: 97.433, mIoU: 84.012
2021-03-15 22:31:23,944 semantic_segmentation INFO: Sample: 15808, validation pixAcc: 97.433, mIoU: 84.013
2021-03-15 22:31:24,009 semantic_segmentation INFO: Sample: 15809, validation pixAcc: 97.433, mIoU: 84.014
2021-03-15 22:31:24,073 semantic_segmentation INFO: Sample: 15810, validation pixAcc: 97.433, mIoU: 84.014
2021-03-15 22:31:24,138 semantic_segmentation INFO: Sample: 15811, validation pixAcc: 97.433, mIoU: 84.015
2021-03-15 22:31:24,201 semantic_segmentation INFO: Sample: 15812, validation pixAcc: 97.433, mIoU: 84.016
2021-03-15 22:31:24,274 semantic_segmentation INFO: Sample: 15813, validation pixAcc: 97.433, mIoU: 84.016
2021-03-15 22:31:24,397 semantic_segmentation INFO: Sample: 15814, validation pixAcc: 97.433, mIoU: 84.017
2021-03-15 22:31:24,520 semantic_segmentation INFO: Sample: 15815, validation pixAcc: 97.433, mIoU: 84.017
2021-03-15 22:31:24,645 semantic_segmentation INFO: Sample: 15816, validation pixAcc: 97.433, mIoU: 84.018
2021-03-15 22:31:24,769 semantic_segmentation INFO: Sample: 15817, validation pixAcc: 97.434, mIoU: 84.019
2021-03-15 22:31:24,892 semantic_segmentation INFO: Sample: 15818, validation pixAcc: 97.434, mIoU: 84.019
2021-03-15 22:31:25,004 semantic_segmentation INFO: Sample: 15819, validation pixAcc: 97.434, mIoU: 84.020
2021-03-15 22:31:25,130 semantic_segmentation INFO: Sample: 15820, validation pixAcc: 97.434, mIoU: 84.020
2021-03-15 22:31:25,259 semantic_segmentation INFO: Sample: 15821, validation pixAcc: 97.434, mIoU: 84.021
2021-03-15 22:31:25,388 semantic_segmentation INFO: Sample: 15822, validation pixAcc: 97.434, mIoU: 84.021
2021-03-15 22:31:25,522 semantic_segmentation INFO: Sample: 15823, validation pixAcc: 97.434, mIoU: 84.022
2021-03-15 22:31:25,649 semantic_segmentation INFO: Sample: 15824, validation pixAcc: 97.434, mIoU: 84.022
2021-03-15 22:31:25,788 semantic_segmentation INFO: Sample: 15825, validation pixAcc: 97.434, mIoU: 84.023
2021-03-15 22:31:25,909 semantic_segmentation INFO: Sample: 15826, validation pixAcc: 97.434, mIoU: 84.023
2021-03-15 22:31:26,032 semantic_segmentation INFO: Sample: 15827, validation pixAcc: 97.434, mIoU: 84.024
2021-03-15 22:31:26,155 semantic_segmentation INFO: Sample: 15828, validation pixAcc: 97.434, mIoU: 84.024
2021-03-15 22:31:26,273 semantic_segmentation INFO: Sample: 15829, validation pixAcc: 97.434, mIoU: 84.024
2021-03-15 22:31:26,401 semantic_segmentation INFO: Sample: 15830, validation pixAcc: 97.434, mIoU: 84.025
2021-03-15 22:31:26,521 semantic_segmentation INFO: Sample: 15831, validation pixAcc: 97.434, mIoU: 84.025
2021-03-15 22:31:26,640 semantic_segmentation INFO: Sample: 15832, validation pixAcc: 97.435, mIoU: 84.025
2021-03-15 22:31:26,764 semantic_segmentation INFO: Sample: 15833, validation pixAcc: 97.435, mIoU: 84.025
2021-03-15 22:31:26,904 semantic_segmentation INFO: Sample: 15834, validation pixAcc: 97.435, mIoU: 84.025
2021-03-15 22:31:27,003 semantic_segmentation INFO: Sample: 15835, validation pixAcc: 97.435, mIoU: 84.025
2021-03-15 22:31:27,077 semantic_segmentation INFO: Sample: 15836, validation pixAcc: 97.435, mIoU: 84.024
2021-03-15 22:31:27,152 semantic_segmentation INFO: Sample: 15837, validation pixAcc: 97.434, mIoU: 84.024
2021-03-15 22:31:27,226 semantic_segmentation INFO: Sample: 15838, validation pixAcc: 97.434, mIoU: 84.023
2021-03-15 22:31:27,294 semantic_segmentation INFO: Sample: 15839, validation pixAcc: 97.434, mIoU: 84.022
2021-03-15 22:31:27,362 semantic_segmentation INFO: Sample: 15840, validation pixAcc: 97.434, mIoU: 84.021
2021-03-15 22:31:27,432 semantic_segmentation INFO: Sample: 15841, validation pixAcc: 97.434, mIoU: 84.019
2021-03-15 22:31:27,500 semantic_segmentation INFO: Sample: 15842, validation pixAcc: 97.434, mIoU: 84.020
2021-03-15 22:31:27,568 semantic_segmentation INFO: Sample: 15843, validation pixAcc: 97.434, mIoU: 84.020
2021-03-15 22:31:27,637 semantic_segmentation INFO: Sample: 15844, validation pixAcc: 97.434, mIoU: 84.021
2021-03-15 22:31:27,705 semantic_segmentation INFO: Sample: 15845, validation pixAcc: 97.434, mIoU: 84.021
2021-03-15 22:31:27,774 semantic_segmentation INFO: Sample: 15846, validation pixAcc: 97.434, mIoU: 84.022
2021-03-15 22:31:27,896 semantic_segmentation INFO: Sample: 15847, validation pixAcc: 97.434, mIoU: 84.022
2021-03-15 22:31:28,015 semantic_segmentation INFO: Sample: 15848, validation pixAcc: 97.434, mIoU: 84.023
2021-03-15 22:31:28,135 semantic_segmentation INFO: Sample: 15849, validation pixAcc: 97.435, mIoU: 84.023
2021-03-15 22:31:28,259 semantic_segmentation INFO: Sample: 15850, validation pixAcc: 97.435, mIoU: 84.024
2021-03-15 22:31:28,385 semantic_segmentation INFO: Sample: 15851, validation pixAcc: 97.435, mIoU: 84.024
2021-03-15 22:31:28,512 semantic_segmentation INFO: Sample: 15852, validation pixAcc: 97.435, mIoU: 84.025
2021-03-15 22:31:28,638 semantic_segmentation INFO: Sample: 15853, validation pixAcc: 97.435, mIoU: 84.025
2021-03-15 22:31:28,765 semantic_segmentation INFO: Sample: 15854, validation pixAcc: 97.435, mIoU: 84.025
2021-03-15 22:31:28,902 semantic_segmentation INFO: Sample: 15855, validation pixAcc: 97.435, mIoU: 84.025
2021-03-15 22:31:29,025 semantic_segmentation INFO: Sample: 15856, validation pixAcc: 97.435, mIoU: 84.026
2021-03-15 22:31:29,152 semantic_segmentation INFO: Sample: 15857, validation pixAcc: 97.435, mIoU: 84.026
2021-03-15 22:31:29,280 semantic_segmentation INFO: Sample: 15858, validation pixAcc: 97.435, mIoU: 84.027
2021-03-15 22:31:29,405 semantic_segmentation INFO: Sample: 15859, validation pixAcc: 97.436, mIoU: 84.027
2021-03-15 22:31:29,539 semantic_segmentation INFO: Sample: 15860, validation pixAcc: 97.436, mIoU: 84.028
2021-03-15 22:31:29,672 semantic_segmentation INFO: Sample: 15861, validation pixAcc: 97.436, mIoU: 84.028
2021-03-15 22:31:29,804 semantic_segmentation INFO: Sample: 15862, validation pixAcc: 97.436, mIoU: 84.028
2021-03-15 22:31:29,940 semantic_segmentation INFO: Sample: 15863, validation pixAcc: 97.436, mIoU: 84.029
2021-03-15 22:31:30,071 semantic_segmentation INFO: Sample: 15864, validation pixAcc: 97.436, mIoU: 84.029
2021-03-15 22:31:30,205 semantic_segmentation INFO: Sample: 15865, validation pixAcc: 97.436, mIoU: 84.029
2021-03-15 22:31:30,330 semantic_segmentation INFO: Sample: 15866, validation pixAcc: 97.436, mIoU: 84.029
2021-03-15 22:31:30,472 semantic_segmentation INFO: Sample: 15867, validation pixAcc: 97.436, mIoU: 84.030
2021-03-15 22:31:30,550 semantic_segmentation INFO: Sample: 15868, validation pixAcc: 97.436, mIoU: 84.030
2021-03-15 22:31:30,630 semantic_segmentation INFO: Sample: 15869, validation pixAcc: 97.437, mIoU: 84.030
2021-03-15 22:31:30,704 semantic_segmentation INFO: Sample: 15870, validation pixAcc: 97.437, mIoU: 84.030
2021-03-15 22:31:30,778 semantic_segmentation INFO: Sample: 15871, validation pixAcc: 97.437, mIoU: 84.030
2021-03-15 22:31:30,847 semantic_segmentation INFO: Sample: 15872, validation pixAcc: 97.437, mIoU: 84.030
2021-03-15 22:31:30,935 semantic_segmentation INFO: Sample: 15873, validation pixAcc: 97.437, mIoU: 84.029
2021-03-15 22:31:31,008 semantic_segmentation INFO: Sample: 15874, validation pixAcc: 97.437, mIoU: 84.029
2021-03-15 22:31:31,087 semantic_segmentation INFO: Sample: 15875, validation pixAcc: 97.437, mIoU: 84.029
2021-03-15 22:31:31,184 semantic_segmentation INFO: Sample: 15876, validation pixAcc: 97.436, mIoU: 84.028
2021-03-15 22:31:31,319 semantic_segmentation INFO: Sample: 15877, validation pixAcc: 97.436, mIoU: 84.027
2021-03-15 22:31:31,450 semantic_segmentation INFO: Sample: 15878, validation pixAcc: 97.436, mIoU: 84.027
2021-03-15 22:31:31,577 semantic_segmentation INFO: Sample: 15879, validation pixAcc: 97.436, mIoU: 84.026
2021-03-15 22:31:31,693 semantic_segmentation INFO: Sample: 15880, validation pixAcc: 97.436, mIoU: 84.026
2021-03-15 22:31:31,815 semantic_segmentation INFO: Sample: 15881, validation pixAcc: 97.436, mIoU: 84.025
2021-03-15 22:31:31,936 semantic_segmentation INFO: Sample: 15882, validation pixAcc: 97.436, mIoU: 84.025
2021-03-15 22:31:32,055 semantic_segmentation INFO: Sample: 15883, validation pixAcc: 97.436, mIoU: 84.024
2021-03-15 22:31:32,177 semantic_segmentation INFO: Sample: 15884, validation pixAcc: 97.436, mIoU: 84.024
2021-03-15 22:31:32,299 semantic_segmentation INFO: Sample: 15885, validation pixAcc: 97.436, mIoU: 84.024
2021-03-15 22:31:32,428 semantic_segmentation INFO: Sample: 15886, validation pixAcc: 97.436, mIoU: 84.023
2021-03-15 22:31:32,541 semantic_segmentation INFO: Sample: 15887, validation pixAcc: 97.436, mIoU: 84.023
2021-03-15 22:31:32,668 semantic_segmentation INFO: Sample: 15888, validation pixAcc: 97.436, mIoU: 84.022
2021-03-15 22:31:32,799 semantic_segmentation INFO: Sample: 15889, validation pixAcc: 97.436, mIoU: 84.022
2021-03-15 22:31:32,934 semantic_segmentation INFO: Sample: 15890, validation pixAcc: 97.436, mIoU: 84.021
2021-03-15 22:31:33,061 semantic_segmentation INFO: Sample: 15891, validation pixAcc: 97.436, mIoU: 84.021
2021-03-15 22:31:33,192 semantic_segmentation INFO: Sample: 15892, validation pixAcc: 97.436, mIoU: 84.021
2021-03-15 22:31:33,328 semantic_segmentation INFO: Sample: 15893, validation pixAcc: 97.436, mIoU: 84.021
2021-03-15 22:31:33,459 semantic_segmentation INFO: Sample: 15894, validation pixAcc: 97.436, mIoU: 84.021
2021-03-15 22:31:33,588 semantic_segmentation INFO: Sample: 15895, validation pixAcc: 97.436, mIoU: 84.020
2021-03-15 22:31:33,713 semantic_segmentation INFO: Sample: 15896, validation pixAcc: 97.436, mIoU: 84.020
2021-03-15 22:31:33,840 semantic_segmentation INFO: Sample: 15897, validation pixAcc: 97.436, mIoU: 84.020
2021-03-15 22:31:33,906 semantic_segmentation INFO: Sample: 15898, validation pixAcc: 97.436, mIoU: 84.019
2021-03-15 22:31:33,970 semantic_segmentation INFO: Sample: 15899, validation pixAcc: 97.436, mIoU: 84.019
2021-03-15 22:31:34,033 semantic_segmentation INFO: Sample: 15900, validation pixAcc: 97.436, mIoU: 84.018
2021-03-15 22:31:34,101 semantic_segmentation INFO: Sample: 15901, validation pixAcc: 97.436, mIoU: 84.017
2021-03-15 22:31:34,165 semantic_segmentation INFO: Sample: 15902, validation pixAcc: 97.436, mIoU: 84.017
2021-03-15 22:31:34,231 semantic_segmentation INFO: Sample: 15903, validation pixAcc: 97.436, mIoU: 84.016
2021-03-15 22:31:34,298 semantic_segmentation INFO: Sample: 15904, validation pixAcc: 97.436, mIoU: 84.016
2021-03-15 22:31:34,363 semantic_segmentation INFO: Sample: 15905, validation pixAcc: 97.436, mIoU: 84.015
2021-03-15 22:31:34,432 semantic_segmentation INFO: Sample: 15906, validation pixAcc: 97.436, mIoU: 84.015
2021-03-15 22:31:34,548 semantic_segmentation INFO: Sample: 15907, validation pixAcc: 97.436, mIoU: 84.015
2021-03-15 22:31:34,672 semantic_segmentation INFO: Sample: 15908, validation pixAcc: 97.436, mIoU: 84.015
2021-03-15 22:31:34,809 semantic_segmentation INFO: Sample: 15909, validation pixAcc: 97.436, mIoU: 84.015
2021-03-15 22:31:34,940 semantic_segmentation INFO: Sample: 15910, validation pixAcc: 97.436, mIoU: 84.014
2021-03-15 22:31:35,071 semantic_segmentation INFO: Sample: 15911, validation pixAcc: 97.436, mIoU: 84.014
2021-03-15 22:31:35,192 semantic_segmentation INFO: Sample: 15912, validation pixAcc: 97.436, mIoU: 84.014
2021-03-15 22:31:35,326 semantic_segmentation INFO: Sample: 15913, validation pixAcc: 97.436, mIoU: 84.014
2021-03-15 22:31:35,464 semantic_segmentation INFO: Sample: 15914, validation pixAcc: 97.436, mIoU: 84.013
